Bitcoin,BTC,https://coinmarketcap.com/currencies/bitcoin/,9583.25447596
Ethereum,ETH,https://coinmarketcap.com/currencies/ethereum/,169.703358119
XRP,XRP,https://coinmarketcap.com/currencies/ripple/,0.25712529655
Bitcoin Cash,BCH,https://coinmarketcap.com/currencies/bitcoin-cash/,282.569409005
Litecoin,LTC,https://coinmarketcap.com/currencies/litecoin/,64.0534677551
Tether,USDT,https://coinmarketcap.com/currencies/tether/,1.00265101944
Binance Coin,BNB,https://coinmarketcap.com/currencies/binance-coin/,22.3493281773
EOS,EOS,https://coinmarketcap.com/currencies/eos/,3.25895164319
Bitcoin SV,BSV,https://coinmarketcap.com/currencies/bitcoin-sv/,128.476016755
Stellar,XLM,https://coinmarketcap.com/currencies/stellar/,0.0631707640655
Cardano,ADA,https://coinmarketcap.com/currencies/cardano/,0.0454593479717
Monero,XMR,https://coinmarketcap.com/currencies/monero/,67.659323992
UNUS SED LEO,LEO,https://coinmarketcap.com/currencies/unus-sed-leo/,1.14146871595
TRON,TRX,https://coinmarketcap.com/currencies/tron/,0.0156668298255
Huobi Token,HT,https://coinmarketcap.com/currencies/huobi-token/,3.93127288851
Dash,DASH,https://coinmarketcap.com/currencies/dash/,81.3881485147
Ethereum Classic,ETC,https://coinmarketcap.com/currencies/ethereum-classic/,6.30094262599
IOTA,MIOTA,https://coinmarketcap.com/currencies/iota/,0.24691028367
Tezos,XTZ,https://coinmarketcap.com/currencies/tezos/,1.01056486669
Chainlink,LINK,https://coinmarketcap.com/currencies/chainlink/,1.84998694075
NEO,NEO,https://coinmarketcap.com/currencies/neo/,8.79291812426
Maker,MKR,https://coinmarketcap.com/currencies/maker/,468.925620806
USD Coin,USDC,https://coinmarketcap.com/currencies/usd-coin/,1.00360884551
NEM,XEM,https://coinmarketcap.com/currencies/nem/,0.0497585489173
Cosmos,ATOM,https://coinmarketcap.com/currencies/cosmos/,2.21318038043
Ontology,ONT,https://coinmarketcap.com/currencies/ontology/,0.720759018265
Crypto.com Chain,CRO,https://coinmarketcap.com/currencies/crypto-com-chain/,0.0385700966362
Zcash,ZEC,https://coinmarketcap.com/currencies/zcash/,45.0011105585
Dogecoin,DOGE,https://coinmarketcap.com/currencies/dogecoin/,0.00246573041571
V Systems,VSYS,https://coinmarketcap.com/currencies/v-systems/,0.158700566793
HedgeTrade,HEDG,https://coinmarketcap.com/currencies/hedgetrade/,0.91752192511
Decred,DCR,https://coinmarketcap.com/currencies/decred/,22.9415709744
VeChain,VET,https://coinmarketcap.com/currencies/vechain/,0.00409398916391
Basic Attenti...,BAT,https://coinmarketcap.com/currencies/basic-attention-token/,0.174409185352
Qtum,QTUM,https://coinmarketcap.com/currencies/qtum/,2.14973240794
Paxos Standar...,PAX,https://coinmarketcap.com/currencies/paxos-standard-token/,1.00392903229
TrueUSD,TUSD,https://coinmarketcap.com/currencies/trueusd/,1.00317423625
Bitcoin Gold,BTG,https://coinmarketcap.com/currencies/bitcoin-gold/,11.148580439
OmiseGO,OMG,https://coinmarketcap.com/currencies/omisego/,1.09001530919
ZB,ZB,https://coinmarketcap.com/currencies/zb/,0.327596835824
Ravencoin,RVN,https://coinmarketcap.com/currencies/ravencoin/,0.0321031073966
Lisk,LSK,https://coinmarketcap.com/currencies/lisk/,1.11626956267
Nano,NANO,https://coinmarketcap.com/currencies/nano/,0.949642889004
KuCoin Shares,KCS,https://coinmarketcap.com/currencies/kucoin-shares/,1.41395764425
Insight Chain,INB,https://coinmarketcap.com/currencies/insight-chain/,0.348813855084
Algorand,ALGO,https://coinmarketcap.com/currencies/algorand/,0.419519602922
BitTorrent,BTT,https://coinmarketcap.com/currencies/bittorrent/,0.000534294942357
Waves,WAVES,https://coinmarketcap.com/currencies/waves/,1.12845823747
Bitcoin Diamond,BCD,https://coinmarketcap.com/currencies/bitcoin-diamond/,0.595822720876
Holo,HOT,https://coinmarketcap.com/currencies/holo/,0.000825146311796
Energi,NRG,https://coinmarketcap.com/currencies/energi/,5.37273237843
Bytecoin,BCN,https://coinmarketcap.com/currencies/bytecoin-bcn/,0.000573023629634
Egretia,EGT,https://coinmarketcap.com/currencies/egretia/,0.0246160972964
ICON,ICX,https://coinmarketcap.com/currencies/icon/,0.210378363708
Lambda,LAMB,https://coinmarketcap.com/currencies/lambda/,0.161147817447
THETA,THETA,https://coinmarketcap.com/currencies/theta/,0.1137779735
DigiByte,DGB,https://coinmarketcap.com/currencies/digibyte/,0.00810286158065
Aurora,AOA,https://coinmarketcap.com/currencies/aurora/,0.0149199157682
HyperCash,HC,https://coinmarketcap.com/currencies/hypercash/,2.20001008132
0x,ZRX,https://coinmarketcap.com/currencies/0x/,0.157319276269
BitShares,BTS,https://coinmarketcap.com/currencies/bitshares/,0.0344000413158
Augur,REP,https://coinmarketcap.com/currencies/augur/,8.35928984854
Pundi X,NPXS,https://coinmarketcap.com/currencies/pundi-x/,0.000386855050469
IOST,IOST,https://coinmarketcap.com/currencies/iostoken/,0.00738657070896
MonaCoin,MONA,https://coinmarketcap.com/currencies/monacoin/,1.2579035696
Nash Exchange,NEX,https://coinmarketcap.com/currencies/nash-exchange/,2.27065741997
Bytom,BTM,https://coinmarketcap.com/currencies/bytom/,0.0795629041262
Komodo,KMD,https://coinmarketcap.com/currencies/komodo/,0.681567602679
Quant,QNT,https://coinmarketcap.com/currencies/quant/,6.46841025532
Dai,DAI,https://coinmarketcap.com/currencies/dai/,1.00675978029
MaidSafeCoin,MAID,https://coinmarketcap.com/currencies/maidsafecoin/,0.16955402957
Siacoin,SC,https://coinmarketcap.com/currencies/siacoin/,0.00179963459352
Verge,XVG,https://coinmarketcap.com/currencies/verge/,0.00451271153977
RIF Token,RIF,https://coinmarketcap.com/currencies/rif-token/,0.135014671712
WINk,WIN,https://coinmarketcap.com/currencies/wink-tronbet/,0.000318040666265
Zilliqa,ZIL,https://coinmarketcap.com/currencies/zilliqa/,0.00699046574635
Aeternity,AE,https://coinmarketcap.com/currencies/aeternity/,0.212985102546
Golem,GNT,https://coinmarketcap.com/currencies/golem-network-tokens/,0.0616326399209
Metaverse ETP,ETP,https://coinmarketcap.com/currencies/metaverse/,0.77710297563
Steem,STEEM,https://coinmarketcap.com/currencies/steem/,0.163737140548
Status,SNT,https://coinmarketcap.com/currencies/status/,0.0155910647938
ABBC Coin,ABBC,https://coinmarketcap.com/currencies/abbc-coin/,0.0973314054483
Ardor,ARDR,https://coinmarketcap.com/currencies/ardor/,0.0528585454281
Ren,REN,https://coinmarketcap.com/currencies/ren/,0.0652316651857
Crypto.com,MCO,https://coinmarketcap.com/currencies/crypto-com/,3.2586108932
Synthetix Net...,SNX,https://coinmarketcap.com/currencies/synthetix-network-token/,0.387904137053
Waltonchain,WTC,https://coinmarketcap.com/currencies/waltonchain/,1.16980207721
GXChain,GXC,https://coinmarketcap.com/currencies/gxchain/,0.757438119205
Enjin Coin,ENJ,https://coinmarketcap.com/currencies/enjin-coin/,0.0626389270874
Zcoin,XZC,https://coinmarketcap.com/currencies/zcoin/,5.82441210703
SOLVE,SOLVE,https://coinmarketcap.com/currencies/solve/,0.128186495371
WAX,WAX,https://coinmarketcap.com/currencies/wax/,0.0442902495219
Beam,BEAM,https://coinmarketcap.com/currencies/beam/,1.23121342152
Stratis,STRAT,https://coinmarketcap.com/currencies/stratis/,0.397155805948
Nexo,NEXO,https://coinmarketcap.com/currencies/nexo/,0.069045089165
Elastos,ELA,https://coinmarketcap.com/currencies/elastos/,2.39388851896
aelf,ELF,https://coinmarketcap.com/currencies/aelf/,0.0762548587755
Grin,GRIN,https://coinmarketcap.com/currencies/grin/,1.9427731
Dragon Coins,DRG,https://coinmarketcap.com/currencies/dragon-coins/,0.104096116471
Project Pai,PAI,https://coinmarketcap.com/currencies/project-pai/,0.0247999542186
